id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size
19592,Стул Panton (желтый),"Стул Panton изготовлен из цельного куска экологичного пластика, что делает его настоящей сенсацией. Благодаря прочному и неприхотливому материалу, помимо традиционного применения в жилых помещениях и в общественных пространствах, Panton может использоваться и на открытом воздухе. Не смотря на кажущуюся хрупкость, правильная конструкция позволяет ему выдерживать вес до 160 кг. Стул практически повторяет контуры человеческого тела, что делает его максимально комфортным. Непревзойденная свобода изгибов и линий, графичный рельеф и эргономическая конструкция. Скульптурный облик этого стула делает его не просто элементом мебели, но и арт-объектом, самостоятельным элементом декора. Пантон является воплощением стиля и отлично подойдет для придания современности даже самому классическому интерьеру. Стул Panton — это стильный акцент вашего пространства.",in stock,new,5800.00,https://www.dsklad.ru/catalog/stulya_panton/stul_panton/19592/,https://www.dsklad.ru/upload/resize_cache/uf/60e/550_550_175511db9cefbc414a902a46f1b8fae16/60e04a4dab3cb56fbb70a74a3c3b9ed9.jpg,dsklad.ru,,,,,168,Мебель > Кресла > Кухонные и столовые стулья,,,,4390.00,,,5.9 кг,
19593,Стул Panton (зеленый),"Стул Panton изготовлен из цельного куска экологичного пластика, что делает его настоящей сенсацией. Благодаря прочному и неприхотливому материалу, помимо традиционного применения в жилых помещениях и в общественных пространствах, Panton может использоваться и на открытом воздухе. Не смотря на кажущуюся хрупкость, правильная конструкция позволяет ему выдерживать вес до 160 кг. Стул практически повторяет контуры человеческого тела, что делает его максимально комфортным. Непревзойденная свобода изгибов и линий, графичный рельеф и эргономическая конструкция. Скульптурный облик этого стула делает его не просто элементом мебели, но и арт-объектом, самостоятельным элементом декора. Пантон является воплощением стиля и отлично подойдет для придания современности даже самому классическому интерьеру. Стул Panton — это стильный акцент вашего пространства.",in stock,new,5800.00,https://www.dsklad.ru/catalog/stulya_panton/stul_panton/19593/,https://www.dsklad.ru/upload/resize_cache/uf/f7d/550_550_175511db9cefbc414a902a46f1b8fae16/f7da7ba02244bf209e600e15fe174a3c.jpg,dsklad.ru,,,,,168,Мебель > Кресла > Кухонные и столовые стулья,,,,4390.00,,,5.9 кг,
19594,Стул Panton (голубой),"Стул Panton изготовлен из цельного куска экологичного пластика, что делает его настоящей сенсацией. Благодаря прочному и неприхотливому материалу, помимо традиционного применения в жилых помещениях и в общественных пространствах, Panton может использоваться и на открытом воздухе. Не смотря на кажущуюся хрупкость, правильная конструкция позволяет ему выдерживать вес до 160 кг. Стул практически повторяет контуры человеческого тела, что делает его максимально комфортным. Непревзойденная свобода изгибов и линий, графичный рельеф и эргономическая конструкция. Скульптурный облик этого стула делает его не просто элементом мебели, но и арт-объектом, самостоятельным элементом декора. Пантон является воплощением стиля и отлично подойдет для придания современности даже самому классическому интерьеру. Стул Panton — это стильный акцент вашего пространства.",in stock,new,5800.00,https://www.dsklad.ru/catalog/stulya_panton/stul_panton/19594/,https://www.dsklad.ru/upload/resize_cache/uf/38f/550_550_175511db9cefbc414a902a46f1b8fae16/38fa49e77e0710ef07425af3c645733f.jpg,dsklad.ru,,,,,168,Мебель > Кресла > Кухонные и столовые стулья,,,,4390.00,,,5.9 кг,
19595,Стул Panton (оранжевый),"Стул Panton изготовлен из цельного куска экологичного пластика, что делает его настоящей сенсацией. Благодаря прочному и неприхотливому материалу, помимо традиционного применения в жилых помещениях и в общественных пространствах, Panton может использоваться и на открытом воздухе. Не смотря на кажущуюся хрупкость, правильная конструкция позволяет ему выдерживать вес до 160 кг. Стул практически повторяет контуры человеческого тела, что делает его максимально комфортным. Непревзойденная свобода изгибов и линий, графичный рельеф и эргономическая конструкция. Скульптурный облик этого стула делает его не просто элементом мебели, но и арт-объектом, самостоятельным элементом декора. Пантон является воплощением стиля и отлично подойдет для придания современности даже самому классическому интерьеру. Стул Panton — это стильный акцент вашего пространства.",in stock,new,5800.00,https://www.dsklad.ru/catalog/stulya_panton/stul_panton/19595/,https://www.dsklad.ru/upload/resize_cache/uf/cac/550_550_175511db9cefbc414a902a46f1b8fae16/cac8feddf755be96067ec748f34e8553.jpg,dsklad.ru,,,,,168,Мебель > Кресла > Кухонные и столовые стулья,,,,4390.00,,,5.9 кг,
19596,Стол Oslo Rectangle BK (черный),"Стол Oslo Rectangle — образец минималистичного дизайна, утонченный и лаконичный. Этот оригинальный, но при этом функциональный стол, обладает превосходными эксплуатационными характеристиками. Прямоугольная столешница из экологичного матового МДФ, более износостойкого и долговечного нежели натуральная древесина, делает стол простым в уходе, устойчивым к царапинам, загрязнениям и воздействию влаги. Ножки из светлого бука снабжены металлическими креплениями, что делает всю конструкцию стола крайне прочной и устойчивой. Осло Ректангл создает светлый и чистый акцент в любом помещении, визуально увеличивает пространство и не перегружает его. Этот стол будет отличный дополнением любого интерьера, как классического, так и современного.",in stock,new,9890.00,https://www.dsklad.ru/catalog/stoly/stol_oslo_rectangle_bk/19596/,https://www.dsklad.ru/upload/resize_cache/uf/8bd/550_550_175511db9cefbc414a902a46f1b8fae16/8b34a9b0_51b3_11e7_8262_005056954238.jpg,dsklad.ru,,,,,160,Мебель > Столы > Кухонные и обеденные столы,,,,9890.00,,,18.9 кг,
19597,Стол Oslo Square BK (черный),"Стол Oslo Square BK — образец прагматичного скандинавского минимализма, когда простота не вредит комфорту. Благодаря квадратной столешнице из экологичного МДФ с полимерным покрытием, по своим качествам превосходящему натуральную древесину, и ножкам из крепкого массива бука, стол Осло Сквэр крайне прочен и способен выдержать большие нагрузки. Столешница максимально проста в уходе, устойчива к резким перепадам температуры, царапинам и загрязнениям. За счет лаконичной формы и естественной цветовой палитры, стол Oslo Square гармонично впишется как в жилое помещение, например, в зону кухни или столовой, так и в общественное пространство,например, бар или кафе. Осло Сквэр станет настоящим украшением минималистичного интерьера, сочетаясь с любыми предметами мебели.",in stock,new,7990.00,https://www.dsklad.ru/catalog/stoly/stol_oslo_square_bk/19597/,https://www.dsklad.ru/upload/resize_cache/uf/dde/550_550_175511db9cefbc414a902a46f1b8fae16/05711314_51b4_11e7_8262_005056954238.jpg,dsklad.ru,,,,,160,Мебель > Столы > Кухонные и обеденные столы,,,,7990.00,,,14.5 кг,
19680,Стул Eames Style DSW барный (красный),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19680/,https://www.dsklad.ru/upload/resize_cache/uf/d66/550_550_175511db9cefbc414a902a46f1b8fae16/1760e40e_2f67_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19681,Стул Eames Style DSW барный (серый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19681/,https://www.dsklad.ru/upload/resize_cache/uf/561/550_550_175511db9cefbc414a902a46f1b8fae16/b2f80ae1_2f5e_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19682,Стул Eames Style DSW барный (желтый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19682/,https://www.dsklad.ru/upload/resize_cache/uf/2e5/550_550_175511db9cefbc414a902a46f1b8fae16/602fb8a7_2f68_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19683,Стул Eames Style DSW барный (горчичный),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19683/,https://www.dsklad.ru/upload/resize_cache/uf/0f4/550_550_175511db9cefbc414a902a46f1b8fae16/f6a23178_2f68_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19684,Стул Eames Style DSW барный (розовый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19684/,https://www.dsklad.ru/upload/resize_cache/uf/4cb/550_550_175511db9cefbc414a902a46f1b8fae16/ffee689d_2f5e_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19685,Стул Eames Style DSW барный (голубой),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19685/,https://www.dsklad.ru/upload/resize_cache/uf/6bd/550_550_175511db9cefbc414a902a46f1b8fae16/57f594ca_2f69_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19686,Стул Eames Style DSW барный (зеленый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19686/,https://www.dsklad.ru/upload/resize_cache/uf/acb/550_550_175511db9cefbc414a902a46f1b8fae16/23b0fff0_2f68_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19687,Стул Eames Style DSW барный (кремовый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19687/,https://www.dsklad.ru/upload/resize_cache/uf/690/550_550_175511db9cefbc414a902a46f1b8fae16/cc9b3aad_2f5f_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19688,Стул Eames Style DSW барный (коричневый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19688/,https://www.dsklad.ru/upload/resize_cache/uf/7b5/550_550_175511db9cefbc414a902a46f1b8fae16/686c3de2_2f67_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19689,Стул Eames Style DSW барный (ярко-голубой),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19689/,https://www.dsklad.ru/upload/resize_cache/uf/609/550_550_175511db9cefbc414a902a46f1b8fae16/3f04c349_2f5e_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19690,Стул Eames Style DSW барный (графит),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19690/,https://www.dsklad.ru/upload/resize_cache/uf/b8d/550_550_175511db9cefbc414a902a46f1b8fae16/b83de00a_2f68_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19691,Стул Eames Style DSW барный (оранжевый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19691/,https://www.dsklad.ru/upload/resize_cache/uf/9dd/550_550_175511db9cefbc414a902a46f1b8fae16/66179780_2f5f_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19716,Стул Eames Style DSW барный (белый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19716/,https://www.dsklad.ru/upload/resize_cache/uf/8a3/550_550_175511db9cefbc414a902a46f1b8fae16/95f84dd0_2f69_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19717,Стул Eames Style DSW барный (черный),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19717/,https://www.dsklad.ru/upload/resize_cache/uf/38b/550_550_175511db9cefbc414a902a46f1b8fae16/7a5eb2be_2f5e_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19870,Стул Eames Style DSW барный (бежевый),"Барный стул Eames Style DSW — барная версия стула Эймс, настоящей иконы скандинавского дизайна, столь любимой не только дизайнерами и декораторами, но и ценителями простоты и комфорта. Выполненное из экологически безопасного полипропилена сиденье с гибкой спинкой делает стул максимально комфортным, а четыре высокие ножки из прочного бука — устойчивым к опрокидыванию. Благодаря специальному покрытию стул устойчив к ударам, царапинам и неблагоприятным погодным условиям, что позволяет использовать его на свежем воздухе, например, в летних барах и кафе. Барный стул Эймс способен преобразить стандартный интерьер бара или кухни и добавить в него нотки современности. Особенно хорошо барный Eames будет смотреться в обстановке в стиле лофт или хай-тек.",out of stock,new,8700.00,https://www.dsklad.ru/catalog/barnye_stulya/stul_eames_style_dsw_barnyy/19870/,https://www.dsklad.ru/upload/resize_cache/uf/2ae/550_550_175511db9cefbc414a902a46f1b8fae16/00d3939c_2f6a_11e8_a704_00505601263e.jpg,dsklad.ru,,,,,163,Мебель > Кресла > Кухонные и столовые стулья,,,,6790.00,,,5.4 кг,465 х 550 х 1050 мм
19584,Стул-кресло Eames Style DAW детское (зеленый),"Детский стул Eames Style DAW — икона современного мебельного дизайна, уменьшенная на четверть версия взрослого кресла, созданная специально для детей. Детский стул ничуть не уступает взрослому, отличаясь только размерами. Для производства кресел используется экологически безопасный полипропилен, гипоаллергенный материал, идеально подходящий для детей. Ножки кресла изготавливаются из бука и поддерживаются специальными металлическими перекладинами, поэтому стул устойчив к ударам и царапинам. Специальная конструкция кресла делает его устойчивым к опрокидыванию. Детский стул Эймс отлично подойдет для детской, выдержанной абсолютно в любом стиле, и станет её украшением.",out of stock,new,4500.00,https://www.dsklad.ru/catalog/detskie_stulya/stul_kreslo_eames_style_daw_detskoe/19584/,https://www.dsklad.ru/upload/resize_cache/uf/01c/550_550_175511db9cefbc414a902a46f1b8fae16/01cc2244f622e0286a4c4fbfb04e71a4.jpg,dsklad.ru,,,,,164,Мебель > Кресла > Кухонные и столовые стулья,,,,2990.00,,,2.1 кг,
19599,Стул-кресло Eames Style DAW детское (черный),"Детский стул Eames Style DAW — икона современного мебельного дизайна, уменьшенная на четверть версия взрослого кресла, созданная специально для детей. Детский стул ничуть не уступает взрослому, отличаясь только размерами. Для производства кресел используется экологически безопасный полипропилен, гипоаллергенный материал, идеально подходящий для детей. Ножки кресла изготавливаются из бука и поддерживаются специальными металлическими перекладинами, поэтому стул устойчив к ударам и царапинам. Специальная конструкция кресла делает его устойчивым к опрокидыванию. Детский стул Эймс отлично подойдет для детской, выдержанной абсолютно в любом стиле, и станет её украшением.",in stock,new,4500.00,https://www.dsklad.ru/catalog/detskie_stulya/stul_kreslo_eames_style_daw_detskoe/19599/,https://www.dsklad.ru/upload/resize_cache/uf/338/550_550_175511db9cefbc414a902a46f1b8fae16/338db11353fcb75721f3b3304c547700.jpg,dsklad.ru,,,,,164,Мебель > Кресла > Кухонные и столовые стулья,,,,2990.00,,,2.1 кг,
19600,Стул-кресло Eames Style DAW детское (красный),"Детский стул Eames Style DAW — икона современного мебельного дизайна, уменьшенная на четверть версия взрослого кресла, созданная специально для детей. Детский стул ничуть не уступает взрослому, отличаясь только размерами. Для производства кресел используется экологически безопасный полипропилен, гипоаллергенный материал, идеально подходящий для детей. Ножки кресла изготавливаются из бука и поддерживаются специальными металлическими перекладинами, поэтому стул устойчив к ударам и царапинам. Специальная конструкция кресла делает его устойчивым к опрокидыванию. Детский стул Эймс отлично подойдет для детской, выдержанной абсолютно в любом стиле, и станет её украшением.",in stock,new,4500.00,https://www.dsklad.ru/catalog/detskie_stulya/stul_kreslo_eames_style_daw_detskoe/19600/,https://www.dsklad.ru/upload/resize_cache/uf/0c0/550_550_175511db9cefbc414a902a46f1b8fae16/0c0ffb513663fb486951e9da43a2d5b4.jpg,dsklad.ru,,,,,164,Мебель > Кресла > Кухонные и столовые стулья,,,,2990.00,,,2.1 кг,
19601,Стул-кресло Eames Style DAW детское (оранжевый),"Детский стул Eames Style DAW — икона современного мебельного дизайна, уменьшенная на четверть версия взрослого кресла, созданная специально для детей. Детский стул ничуть не уступает взрослому, отличаясь только размерами. Для производства кресел используется экологически безопасный полипропилен, гипоаллергенный материал, идеально подходящий для детей. Ножки кресла изготавливаются из бука и поддерживаются специальными металлическими перекладинами, поэтому стул устойчив к ударам и царапинам. Специальная конструкция кресла делает его устойчивым к опрокидыванию. Детский стул Эймс отлично подойдет для детской, выдержанной абсолютно в любом стиле, и станет её украшением.",out of stock,new,4500.00,https://www.dsklad.ru/catalog/detskie_stulya/stul_kreslo_eames_style_daw_detskoe/19601/,https://www.dsklad.ru/upload/resize_cache/uf/257/550_550_175511db9cefbc414a902a46f1b8fae16/257fc40c8686aeca6c0a0052ad155f74.jpg,dsklad.ru,,,,,164,Мебель > Кресла > Кухонные и столовые стулья,,,,2990.00,,,2.1 кг,
