426878d1-53d0-11e6-8885-005056954238#426878db-53d0-11e6-8885-005056954238;2;10;90;55;60;
426878d1-53d0-11e6-8885-005056954238#426878db-53d0-11e6-8885-005056954238;4;15,8;93;55;74;
426878d1-53d0-11e6-8885-005056954238#426878de-53d0-11e6-8885-005056954238;3;12,2;93;55;74;
426878d1-53d0-11e6-8885-005056954238#426878de-53d0-11e6-8885-005056954238;1;5;90;55;60;
426878d1-53d0-11e6-8885-005056954238#426878de-53d0-11e6-8885-005056954238;2;10;90;55;60;
426878d1-53d0-11e6-8885-005056954238#426878de-53d0-11e6-8885-005056954238;4;15,8;93;55;74;
426878d1-53d0-11e6-8885-005056954238#16dc9fa3-290a-11e8-aca0-00505601263e;3;12,2;93;55;74;
426878d1-53d0-11e6-8885-005056954238#16dc9fa3-290a-11e8-aca0-00505601263e;1;5;90;55;60;
426878d1-53d0-11e6-8885-005056954238#16dc9fa3-290a-11e8-aca0-00505601263e;2;10;90;55;60;
426878d1-53d0-11e6-8885-005056954238#16dc9fa3-290a-11e8-aca0-00505601263e;4;15,8;93;55;74;
426878d1-53d0-11e6-8885-005056954238#426878dc-53d0-11e6-8885-005056954238;3;12,2;93;55;74;
426878d1-53d0-11e6-8885-005056954238#426878dc-53d0-11e6-8885-005056954238;1;5;90;55;60;
426878d1-53d0-11e6-8885-005056954238#426878dc-53d0-11e6-8885-005056954238;2;10;90;55;60;
426878d1-53d0-11e6-8885-005056954238#426878dc-53d0-11e6-8885-005056954238;4;15,8;93;55;74;
426878d1-53d0-11e6-8885-005056954238#426878da-53d0-11e6-8885-005056954238;3;12,2;93;55;74;
426878d1-53d0-11e6-8885-005056954238#426878da-53d0-11e6-8885-005056954238;1;5;90;55;60;
426878d1-53d0-11e6-8885-005056954238#426878da-53d0-11e6-8885-005056954238;2;10;90;55;60;
426878d1-53d0-11e6-8885-005056954238#426878da-53d0-11e6-8885-005056954238;4;15,8;93;55;74;
426878e0-53d0-11e6-8885-005056954238#426878e3-53d0-11e6-8885-005056954238;5;30,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e3-53d0-11e6-8885-005056954238;1;6,2;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e3-53d0-11e6-8885-005056954238;2;12,4;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e3-53d0-11e6-8885-005056954238;3;18,6;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e3-53d0-11e6-8885-005056954238;4;24,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e8-53d0-11e6-8885-005056954238;5;30,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e8-53d0-11e6-8885-005056954238;1;6,2;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e8-53d0-11e6-8885-005056954238;2;12,4;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e8-53d0-11e6-8885-005056954238;3;18,6;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e8-53d0-11e6-8885-005056954238;4;24,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e6-53d0-11e6-8885-005056954238;5;30,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e6-53d0-11e6-8885-005056954238;1;6,2;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e6-53d0-11e6-8885-005056954238;2;12,4;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e6-53d0-11e6-8885-005056954238;3;18,6;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e6-53d0-11e6-8885-005056954238;4;24,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e7-53d0-11e6-8885-005056954238;5;30,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e7-53d0-11e6-8885-005056954238;1;6,2;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e7-53d0-11e6-8885-005056954238;2;12,4;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e7-53d0-11e6-8885-005056954238;3;18,6;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e7-53d0-11e6-8885-005056954238;4;24,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e5-53d0-11e6-8885-005056954238;5;30,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e5-53d0-11e6-8885-005056954238;1;6,2;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e5-53d0-11e6-8885-005056954238;2;12,4;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e5-53d0-11e6-8885-005056954238;3;18,6;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e5-53d0-11e6-8885-005056954238;4;24,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e9-53d0-11e6-8885-005056954238;5;30,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e9-53d0-11e6-8885-005056954238;1;6,2;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e9-53d0-11e6-8885-005056954238;2;12,4;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e9-53d0-11e6-8885-005056954238;3;18,6;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e9-53d0-11e6-8885-005056954238;4;24,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#4200c71e-e56a-11e7-9d4c-00505601263e;5;30,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#4200c71e-e56a-11e7-9d4c-00505601263e;1;6,2;90;69;55;
426878e0-53d0-11e6-8885-005056954238#4200c71e-e56a-11e7-9d4c-00505601263e;2;12,4;90;69;55;
426878e0-53d0-11e6-8885-005056954238#4200c71e-e56a-11e7-9d4c-00505601263e;3;18,6;52;87;84;
426878e0-53d0-11e6-8885-005056954238#4200c71e-e56a-11e7-9d4c-00505601263e;4;24,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e4-53d0-11e6-8885-005056954238;5;30,8;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e4-53d0-11e6-8885-005056954238;1;6,2;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e4-53d0-11e6-8885-005056954238;2;12,4;90;69;55;
426878e0-53d0-11e6-8885-005056954238#426878e4-53d0-11e6-8885-005056954238;3;18,6;52;87;84;
426878e0-53d0-11e6-8885-005056954238#426878e4-53d0-11e6-8885-005056954238;4;24,8;52;87;84;
a23bd798-6ae4-11e7-8d4f-005056954238#a23bd79a-6ae4-11e7-8d4f-005056954238;1;28,9;25;137;97;
e77787aa-6bb5-11e7-8d4f-005056954238#e77787ac-6bb5-11e7-8d4f-005056954238;1;24,5;25;95;95;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17eb-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17eb-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#e0e6d40a-6d18-11e7-8d4f-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#e0e6d40a-6d18-11e7-8d4f-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17db-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17db-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17ef-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17ef-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17e8-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17e8-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#69f03393-f4d8-11e6-b7ee-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#69f03393-f4d8-11e6-b7ee-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17e5-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17e5-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17f1-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17f1-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#5aa7d669-5662-11e7-a8c1-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#5aa7d669-5662-11e7-a8c1-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17e0-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17e0-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17f4-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17f4-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#2ef4f49d-f4da-11e6-b7ee-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#2ef4f49d-f4da-11e6-b7ee-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17ed-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17ed-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17e2-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17e2-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17de-93ee-11e6-8f59-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#cfad17de-93ee-11e6-8f59-005056954238;1;5,7;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#69f03385-f4d8-11e6-b7ee-005056954238;2;11,4;86;56;56;
cfad17d7-93ee-11e6-8f59-005056954238#69f03385-f4d8-11e6-b7ee-005056954238;1;5,7;86;56;56;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1803-93ee-11e6-8f59-005056954238;1;2,3;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1803-93ee-11e6-8f59-005056954238;2;4,6;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1808-93ee-11e6-8f59-005056954238;1;2,3;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1808-93ee-11e6-8f59-005056954238;2;4,6;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1809-93ee-11e6-8f59-005056954238;1;2,3;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1809-93ee-11e6-8f59-005056954238;2;4,6;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1805-93ee-11e6-8f59-005056954238;1;2,3;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1805-93ee-11e6-8f59-005056954238;2;4,6;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1806-93ee-11e6-8f59-005056954238;1;2,3;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1806-93ee-11e6-8f59-005056954238;2;4,6;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1807-93ee-11e6-8f59-005056954238;1;2,3;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1807-93ee-11e6-8f59-005056954238;2;4,6;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1804-93ee-11e6-8f59-005056954238;1;2,3;32;43;39;
cfad17f6-93ee-11e6-8f59-005056954238#cfad1804-93ee-11e6-8f59-005056954238;2;4,6;32;43;39;
cfad17ff-93ee-11e6-8f59-005056954238#cfad180a-93ee-11e6-8f59-005056954238;1;7;75;40;42;
cfad17ff-93ee-11e6-8f59-005056954238#cfad180c-93ee-11e6-8f59-005056954238;1;7;75;40;42;
cfad17ff-93ee-11e6-8f59-005056954238#cfad180b-93ee-11e6-8f59-005056954238;1;7;75;40;42;
cfad180d-93ee-11e6-8f59-005056954238#cfad180f-93ee-11e6-8f59-005056954238;1;8;85;40;42;
cfad180d-93ee-11e6-8f59-005056954238#cfad1811-93ee-11e6-8f59-005056954238;1;8;85;40;42;
cfad180d-93ee-11e6-8f59-005056954238#cfad1810-93ee-11e6-8f59-005056954238;1;8;85;40;42;
cfad1816-93ee-11e6-8f59-005056954238#afa4738c-55f0-11e7-a8c1-005056954238;1;4,6;52;50;52;
cfad1816-93ee-11e6-8f59-005056954238#afa4738c-55f0-11e7-a8c1-005056954238;2;9,2;51;61;58;
cfad1816-93ee-11e6-8f59-005056954238#77c114bd-93f7-11e6-8f59-005056954238;1;4,6;52;50;52;
cfad1816-93ee-11e6-8f59-005056954238#77c114bd-93f7-11e6-8f59-005056954238;2;9,2;51;61;58;
cfad1816-93ee-11e6-8f59-005056954238#afa47389-55f0-11e7-a8c1-005056954238;1;4,6;52;50;52;
cfad1816-93ee-11e6-8f59-005056954238#afa47389-55f0-11e7-a8c1-005056954238;2;9,2;51;61;58;
77c114c2-93f7-11e6-8f59-005056954238#77c114c5-93f7-11e6-8f59-005056954238;1;4,6;52;50;52;
77c114c2-93f7-11e6-8f59-005056954238#77c114c5-93f7-11e6-8f59-005056954238;2;9,2;51;61;58;
77c114c2-93f7-11e6-8f59-005056954238#cc4ee9bd-3022-11e8-8640-00505601263e;1;4,6;52;50;52;
77c114c2-93f7-11e6-8f59-005056954238#cc4ee9bd-3022-11e8-8640-00505601263e;2;9,2;51;61;58;
77c114c2-93f7-11e6-8f59-005056954238#afa4737f-55f0-11e7-a8c1-005056954238;1;4,6;52;50;52;
77c114c2-93f7-11e6-8f59-005056954238#afa4737f-55f0-11e7-a8c1-005056954238;2;9,2;51;61;58;
77c114c2-93f7-11e6-8f59-005056954238#e63d49a1-3021-11e8-8640-00505601263e;1;4,6;52;50;52;
77c114c2-93f7-11e6-8f59-005056954238#e63d49a1-3021-11e8-8640-00505601263e;2;9,2;51;61;58;
77c114c2-93f7-11e6-8f59-005056954238#77c114c7-93f7-11e6-8f59-005056954238;1;4,6;52;50;52;
77c114c2-93f7-11e6-8f59-005056954238#77c114c7-93f7-11e6-8f59-005056954238;2;9,2;51;61;58;
77c114c9-93f7-11e6-8f59-005056954238#77c114cd-93f7-11e6-8f59-005056954238;1;4;97;56;41;
77c114c9-93f7-11e6-8f59-005056954238#77c114cd-93f7-11e6-8f59-005056954238;2;8;97;56;41;
77c114c9-93f7-11e6-8f59-005056954238#77c114cd-93f7-11e6-8f59-005056954238;3;12;89;71;53;
77c114c9-93f7-11e6-8f59-005056954238#77c114cd-93f7-11e6-8f59-005056954238;4;12;89;71;53;
77c114c9-93f7-11e6-8f59-005056954238#77c114ce-93f7-11e6-8f59-005056954238;1;4;97;56;41;
77c114c9-93f7-11e6-8f59-005056954238#77c114ce-93f7-11e6-8f59-005056954238;2;8;97;56;41;
77c114c9-93f7-11e6-8f59-005056954238#77c114ce-93f7-11e6-8f59-005056954238;3;12;89;71;53;
77c114c9-93f7-11e6-8f59-005056954238#77c114ce-93f7-11e6-8f59-005056954238;4;12;89;71;53;
77c114cf-93f7-11e6-8f59-005056954238#77c114d1-93f7-11e6-8f59-005056954238;1;1,7;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d1-93f7-11e6-8f59-005056954238;2;3,4;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d1-93f7-11e6-8f59-005056954238;3;5,1;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d1-93f7-11e6-8f59-005056954238;4;6,8;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d1-93f7-11e6-8f59-005056954238;5;8,5;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d4-93f7-11e6-8f59-005056954238;1;1,7;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d4-93f7-11e6-8f59-005056954238;2;3,4;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d4-93f7-11e6-8f59-005056954238;3;5,1;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d4-93f7-11e6-8f59-005056954238;4;6,8;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d4-93f7-11e6-8f59-005056954238;5;8,5;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d7-93f7-11e6-8f59-005056954238;1;1,7;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d7-93f7-11e6-8f59-005056954238;2;3,4;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d7-93f7-11e6-8f59-005056954238;3;5,1;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d7-93f7-11e6-8f59-005056954238;4;6,8;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d7-93f7-11e6-8f59-005056954238;5;8,5;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d5-93f7-11e6-8f59-005056954238;1;1,7;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d5-93f7-11e6-8f59-005056954238;2;3,4;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d5-93f7-11e6-8f59-005056954238;3;5,1;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d5-93f7-11e6-8f59-005056954238;4;6,8;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d5-93f7-11e6-8f59-005056954238;5;8,5;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d6-93f7-11e6-8f59-005056954238;1;1,7;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d6-93f7-11e6-8f59-005056954238;2;3,4;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d6-93f7-11e6-8f59-005056954238;3;5,1;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d6-93f7-11e6-8f59-005056954238;4;6,8;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d6-93f7-11e6-8f59-005056954238;5;8,5;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d8-93f7-11e6-8f59-005056954238;1;1,7;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d8-93f7-11e6-8f59-005056954238;2;3,4;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d8-93f7-11e6-8f59-005056954238;3;5,1;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d8-93f7-11e6-8f59-005056954238;4;6,8;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d8-93f7-11e6-8f59-005056954238;5;8,5;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d3-93f7-11e6-8f59-005056954238;1;1,7;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d3-93f7-11e6-8f59-005056954238;2;3,4;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d3-93f7-11e6-8f59-005056954238;3;5,1;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d3-93f7-11e6-8f59-005056954238;4;6,8;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d3-93f7-11e6-8f59-005056954238;5;8,5;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d2-93f7-11e6-8f59-005056954238;1;1,7;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d2-93f7-11e6-8f59-005056954238;2;3,4;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d2-93f7-11e6-8f59-005056954238;3;5,1;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d2-93f7-11e6-8f59-005056954238;4;6,8;38;61,5;55;
77c114cf-93f7-11e6-8f59-005056954238#77c114d2-93f7-11e6-8f59-005056954238;5;8,5;38;61,5;55;
77c114d9-93f7-11e6-8f59-005056954238#77c114dc-93f7-11e6-8f59-005056954238;1;4;52;50;50;
77c114d9-93f7-11e6-8f59-005056954238#77c114dc-93f7-11e6-8f59-005056954238;2;8;52;50;50;
77c114d9-93f7-11e6-8f59-005056954238#77c114dc-93f7-11e6-8f59-005056954238;3;12;73,5;40,5;40,5;
77c114d9-93f7-11e6-8f59-005056954238#77c114dc-93f7-11e6-8f59-005056954238;4;16;73,5;40,5;40,5;
77c114dd-93f7-11e6-8f59-005056954238#77c114df-93f7-11e6-8f59-005056954238;1;3;65,5;39;39;
77c114dd-93f7-11e6-8f59-005056954238#77c114e1-93f7-11e6-8f59-005056954238;1;3;65,5;39;39;
77c114dd-93f7-11e6-8f59-005056954238#77c114e0-93f7-11e6-8f59-005056954238;1;3;65,5;39;39;
77c114dd-93f7-11e6-8f59-005056954238#77c114e2-93f7-11e6-8f59-005056954238;1;3;65,5;39;39;
77c114e3-93f7-11e6-8f59-005056954238#77c114e6-93f7-11e6-8f59-005056954238;1;3,2;75;37;37;
77c114e3-93f7-11e6-8f59-005056954238#77c114e5-93f7-11e6-8f59-005056954238;1;3,2;75;37;37;
77c114e3-93f7-11e6-8f59-005056954238#77c114e7-93f7-11e6-8f59-005056954238;1;3,2;75;37;37;
77c114e3-93f7-11e6-8f59-005056954238#77c114e8-93f7-11e6-8f59-005056954238;1;3,2;75;37;37;
77c114ea-93f7-11e6-8f59-005056954238#dfd6f202-2783-11e8-aca0-00505601263e;1;7,3;50;52;52;
77c114ea-93f7-11e6-8f59-005056954238#dfd6f202-2783-11e8-aca0-00505601263e;2;13,1;50;55;55;
77c114ea-93f7-11e6-8f59-005056954238#77c114ec-93f7-11e6-8f59-005056954238;1;7,3;50;52;52;
77c114ea-93f7-11e6-8f59-005056954238#77c114ec-93f7-11e6-8f59-005056954238;2;13,1;50;55;55;
51419a4a-9400-11e6-8f59-005056954238#51419a5a-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a5a-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a5a-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a5a-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#c47df28e-fb5e-11e6-b52a-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#c47df28e-fb5e-11e6-b52a-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#c47df28e-fb5e-11e6-b52a-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#c47df28e-fb5e-11e6-b52a-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a4e-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a4e-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a4e-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a4e-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a5e-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a5e-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a5e-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a5e-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a58-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a58-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a58-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a58-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a5c-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a5c-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a5c-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a5c-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a56-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a56-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a56-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a56-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a60-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a60-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a60-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a60-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#9edfbe6f-d99a-11e7-a642-005056012ed7;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#9edfbe6f-d99a-11e7-a642-005056012ed7;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#9edfbe6f-d99a-11e7-a642-005056012ed7;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#9edfbe6f-d99a-11e7-a642-005056012ed7;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a52-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a52-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a52-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a52-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a62-9400-11e6-8f59-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a62-9400-11e6-8f59-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#51419a62-9400-11e6-8f59-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#51419a62-9400-11e6-8f59-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#c47df2a8-fb5e-11e6-b52a-005056954238;1;5;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#c47df2a8-fb5e-11e6-b52a-005056954238;2;10;50;65;65;
51419a4a-9400-11e6-8f59-005056954238#c47df2a8-fb5e-11e6-b52a-005056954238;3;15;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#c47df2a8-fb5e-11e6-b52a-005056954238;4;20;69;69;69;
51419a4a-9400-11e6-8f59-005056954238#c47df29c-fb5e-11e6-b52a-005056954238;1;5;50;65;65;
